,Completed
720575940635330484,True
720575940635330661,True
720575940635330714,True
720575940635331263,True
720575940635332270,True
720575940635332459,True
720575940635333227,True
720575940635334007,True
720575940635334830,True
720575940635335578,True
720575940635335791,True
720575940635335860,True
720575940635337071,True
720575940635337396,True
720575940635337835,True
720575940635338335,True
720575940635338638,True
720575940635338687,True
720575940635339127,True
720575940635339406,True
720575940635339694,True
720575940635340127,True
720575940635340462,True
720575940635341210,True
720575940635341431,True
720575940635341759,True
720575940635342175,True
720575940635342949,True
720575940635343002,True
720575940635344052,True
720575940635344247,True
720575940635344751,True
720575940635344794,True
720575940635345271,True
720575940635345503,True
720575940635345519,True
720575940635345550,True
720575940635347380,True
720575940635348331,True
720575940635348592,True
720575940635350520,True
720575940635351288,True
720575940635351659,True
720575940635351988,True
720575940635353195,True
720575940635353268,True
720575940635353445,True
720575940635353592,True
720575940635354981,True
720575940635355247,True
720575940635355755,True
720575940635357082,True
720575940635358059,True
720575940635358063,True
720575940635359327,True
720575940635360191,True
720575940635360410,True
720575940635361375,True
720575940635361454,True
720575940635362923,True
720575940635362970,True
720575940635363696,True
720575940635364276,True
720575940635364975,True
720575940635367092,True
720575940635367263,True
720575940635368567,True
720575940635369151,True
720575940635369579,True
720575940635369663,True
720575940635370079,True
720575940635370096,True
720575940635370420,True
720575940635370932,True
720575940635371119,True
720575940635371405,True
720575940635371662,True
720575940635371918,True
720575940635372479,True
720575940635373466,True
720575940635373560,True
720575940635373722,True
720575940635373919,True
720575940635373935,True
720575940635374072,True
720575940635374191,True
720575940635376052,True
720575940635376991,True
720575940635377343,True
720575940635378842,True
720575940635380079,True
720575940635380587,True
720575940635380660,True
720575940635380831,True
720575940635381934,True
720575940635382170,True
720575940635382426,True
720575940635382938,True
720575940635382975,True
720575940635383147,True
720575940635383647,True
720575940635384159,True
720575940635384474,True
720575940635386010,True
720575940635386303,True
720575940635386616,True
720575940635387237,True
720575940635388046,True
720575940635388607,True
720575940635388783,True
720575940635389303,True
720575940635389791,True
720575940635389808,True
720575940635390350,True
720575940635390821,True
720575940635391480,True
720575940635391845,True
720575940635392248,True
720575940635392363,True
720575940635392869,True
720575940635392910,True
720575940635394143,True
720575940635394495,True
720575940635394552,True
720575940635395007,True
720575940635395429,True
720575940635395679,True
720575940635396238,True
720575940635397556,True
720575940635397880,True
720575940635398255,True
720575940635398847,True
720575940635399160,True
720575940635400622,True
720575940635402079,True
720575940635403230,True
720575940635403662,True
720575940635404143,True
720575940635404686,True
720575940635404724,True
720575940635404919,True
720575940635405304,True
720575940635405679,True
720575940635406443,True
720575940635406455,True
720575940635407796,True
720575940635408496,True
720575940635408794,True
720575940635409343,True
720575940635410356,True
720575940635411051,True
720575940635411307,True
720575940635411374,True
720575940635411551,True
720575940635411854,True
720575940635412063,True
720575940635412122,True
720575940635412404,True
720575940635412622,True
720575940635414708,True
720575940635414891,True
720575940635415653,True
720575940635415664,True
720575940635416238,True
720575940635416431,True
720575940635416686,True
720575940635417707,True
720575940635417957,True
720575940635419060,True
720575940635419237,True
720575940635419327,True
720575940635419503,True
720575940635421285,True
720575940635422174,True
720575940635422320,True
720575940635422862,True
720575940635423386,True
720575940635424174,True
720575940635424959,True
720575940635425460,True
720575940635425893,True
720575940635426222,True
720575940635427947,True
720575940635427982,True
720575940635430030,True
720575940635430847,True
720575940635430904,True
720575940635433407,True
720575940635434943,True
720575940635435438,True
720575940635435455,True
720575940635437151,True
720575940635437560,True
720575940635437748,True
720575940635437966,True
720575940635439807,True
720575940635440046,True
720575940635440239,True
720575940635440741,True
720575940635442527,True
720575940635442795,True
720575940635443192,True
720575940635444325,True
720575940635444398,True
720575940635444404,True
720575940635444654,True
720575940635445360,True
720575940635445367,True
720575940635445695,True
720575940635446264,True
720575940635447391,True
720575940635448255,True
720575940635448312,True
720575940635448683,True
720575940635448824,True
720575940635448927,True
720575940635449230,True
720575940635449439,True
720575940635449951,True
720575940635450104,True
720575940635450254,True
720575940635450463,True
720575940635450522,True
720575940635450987,True
720575940635451022,True
720575940635451128,True
720575940635451546,True
720575940635452408,True
720575940635452570,True
720575940635452590,True
720575940635452596,True
720575940635452664,True
720575940635452863,True
720575940635453535,True
720575940635453614,True
720575940635453688,True
720575940635453850,True
720575940635453876,True
720575940635454315,True
720575940635454827,True
720575940635455130,True
720575940635455351,True
720575940635455679,True
720575940635457460,True
720575940635457471,True
720575940635458040,True
720575940635458143,True
720575940635458228,True
720575940635458734,True
720575940635459440,True
720575940635459726,True
720575940635459947,True
720575940635460191,True
720575940635460270,True
720575940635460447,True
720575940635460971,True
720575940635461239,True
720575940635461550,True
720575940635462318,True
720575940635462324,True
720575940635462757,True
720575940635462847,True
720575940635463007,True
720575940635463086,True
720575940635463092,True
720575940635463275,True
720575940635464287,True
720575940635464299,True
720575940635465317,True
720575940635465370,True
720575940635465396,True
720575940635465407,True
720575940635465573,True
720575940635465908,True
720575940635466091,True
720575940635466608,True
720575940635466894,True
720575940635467150,True
720575940635467365,True
720575940635467371,True
720575940635467883,True
720575940635467887,True
720575940635468735,True
720575940635468991,True
720575940635469503,True
720575940635469919,True
720575940635469978,True
720575940635470052,True
720575940635470443,True
720575940635470955,True
720575940635471215,True
720575940635471540,True
720575940635471608,True
720575940635471723,True
720575940635472820,True
720575940635473503,True
720575940635473582,True
720575940635473886,True
720575940635475055,True
720575940635476634,True
720575940635477902,True
720575940635477940,True
720575940635478207,True
720575940635478891,True
720575940635479743,True
720575940635479950,True
720575940635480312,True
720575940635480750,True
720575940635481262,True
720575940635482542,True
720575940635482766,True
720575940635484058,True
720575940635484517,True
720575940635484852,True
720575940635485108,True
720575940635486644,True
720575940635487406,True
720575940635487845,True
720575940635487924,True
720575940635488447,True
720575940635488942,True
720575940635489215,True
720575940635489272,True
720575940635489387,True
720575940635489899,True
720575940635490155,True
720575940635490495,True
720575940635491508,True
720575940635491576,True
720575940635491758,True
720575940635491982,True
720575940635492276,True
720575940635492762,True
720575940635493044,True
720575940635493215,True
720575940635493812,True
720575940635493823,True
720575940635493999,True
720575940635494810,True
720575940635495359,True
720575940635495543,True
720575940635496304,True
720575940635496366,True
720575940635497311,True
720575940635498394,True
720575940635498420,True
720575940635498859,True
720575940635498871,True
720575940635499115,True
720575940635499371,True
720575940635499883,True
720575940635499888,True
720575940635500223,True
720575940635500479,True
720575940635501560,True
720575940635502490,True
720575940635503502,True
720575940635503540,True
720575940635503758,True
720575940635504820,True
720575940635504831,True
720575940635505259,True
720575940635505515,True
720575940635505599,True
720575940635507055,True
720575940635507380,True
720575940635507824,True
720575940635507960,True
720575940635508404,True
720575940635508831,True
720575940635508837,True
720575940635508984,True
720575940635509360,True
720575940635509496,True
720575940635510123,True
720575940635510196,True
720575940635510264,True
720575940635510367,True
720575940635510623,True
720575940635510639,True
720575940635510938,True
720575940635510975,True
720575940635511988,True
720575940635511999,True
720575940635513023,True
720575940635513524,True
720575940635514030,True
720575940635514548,True
720575940635515247,True
720575940635515572,True
720575940635516084,True
720575940635516152,True
720575940635516314,True
720575940635516590,True
720575940635516852,True
720575940635517023,True
720575940635517108,True
720575940635517876,True
720575940635518059,True
720575940635518093,True
720575940635518106,True
720575940635519662,True
720575940635520101,True
720575940635520154,True
720575940635520489,True
720575940635522405,True
720575940635522484,True
720575940635522655,True
720575940635522740,True
720575940635522911,True
720575940635523007,True
720575940635523738,True
720575940635525215,True
720575940635525300,True
720575940635525727,True
720575940635525880,True
720575940635525995,True
720575940635526904,True
720575940635527092,True
720575940635527322,True
720575940635527821,True
720575940635528184,True
720575940635528440,True
720575940635528567,True
720575940635528696,True
720575940635529140,True
720575940635529390,True
720575940635529464,True
720575940635530359,True
720575940635530687,True
720575940635530871,True
720575940635531256,True
720575940635531674,True
720575940635531956,True
720575940635532395,True
720575940635532479,True
720575940635532954,True
720575940635533163,True
720575940635534234,True
720575940635534271,True
720575940635534328,True
720575940635534704,True
720575940635534955,True
720575940635535002,True
720575940635535022,True
720575940635535608,True
720575940635536632,True
720575940635536752,True
720575940635536814,True
720575940635537037,True
720575940635537076,True
720575940635537271,True
720575940635538039,True
720575940635538807,True
720575940635539045,True
720575940635539263,True
720575940635539374,True
720575940635539448,True
720575940635539647,True
720575940635540331,True
720575940635540404,True
720575940635540671,True
720575940635540927,True
720575940635541623,True
720575940635541684,True
720575940635542452,True
720575940635542895,True
720575940635542964,True
720575940635543220,True
720575940635543391,True
720575940635543726,True
720575940635543903,True
720575940635544056,True
720575940635544255,True
720575940635544474,True
720575940635544730,True
720575940635544927,True
720575940635544973,True
720575940635545310,True
720575940635545848,True
720575940635547113,True
720575940635547384,True
720575940635547572,True
720575940635547802,True
720575940635548152,True
720575940635549082,True
720575940635549364,True
720575940635549614,True
720575940635549620,True
720575940635550106,True
720575940635550303,True
720575940635550783,True
720575940635551071,True
720575940635551480,True
720575940635552107,True
720575940635552111,True
720575940635552180,True
720575940635552191,True
720575940635552436,True
720575940635552447,True
720575940635552948,True
720575940635553375,True
720575940635553434,True
720575940635554239,True
720575940635554296,True
720575940635554740,True
720575940635554808,True
720575940635554958,True
720575940635555183,True
720575940635555246,True
720575940635555423,True
720575940635555935,True
720575940635556270,True
720575940635556344,True
720575940635556799,True
720575940635557311,True
720575940635557530,True
720575940635557727,True
720575940635557751,True
720575940635557823,True
720575940635558495,True
720575940635558763,True
720575940635558904,True
720575940635559092,True
720575940635559322,True
720575940635560299,True
720575940635560639,True
720575940635560895,True
720575940635561335,True
720575940635561370,True
720575940635561407,True
720575940635561584,True
720575940635561663,True
720575940635561919,True
720575940635562096,True
720575940635562138,True
720575940635562341,True
720575940635562347,True
720575940635562394,True
720575940635562420,True
720575940635562864,True
720575940635562906,True
720575940635563162,True
720575940635563711,True
720575940635565175,True
720575940635565816,True
720575940635565925,True
720575940635565943,True
720575940635565978,True
720575940635566015,True
720575940635566584,True
720575940635566840,True
720575940635567039,True
720575940635567096,True
720575940635567551,True
720575940635567807,True
720575940635567979,True
720575940635568026,True
720575940635568282,True
720575940635569400,True
720575940635569503,True
720575940635569783,True
720575940635569855,True
720575940635570879,True
720575940635571118,True
720575940635571567,True
720575940635571903,True
720575940635572592,True
720575940635573367,True
720575940635573684,True
720575940635574106,True
720575940635574958,True
720575940635575135,True
720575940635576432,True
720575940635576756,True
720575940635576767,True
720575940635577780,True
720575940635578303,True
720575940635578475,True
720575940635579128,True
720575940635579255,True
720575940635579839,True
720575940635580863,True
720575940635581291,True
720575940635582106,True
720575940635582132,True
720575940635582303,True
720575940635582399,True
720575940635582827,True
720575940635583607,True
720575940635583839,True
720575940635584398,True
720575940635584504,True
720575940635584948,True
720575940635585387,True
720575940635586222,True
720575940635586405,True
720575940635586655,True
720575940635586751,True
720575940635586808,True
720575940635586851,True
720575940635587064,True
720575940635587294,True
720575940635587576,True
720575940635587832,True
720575940635588131,True
720575940635588788,True
720575940635589044,True
720575940635589530,True
720575940635590136,True
720575940635590298,True
720575940635590324,True
720575940635590767,True
720575940635590810,True
720575940635591263,True
720575940635591322,True
720575940635591615,True
720575940635592303,True
720575940635592372,True
720575940635592628,True
720575940635592805,True
720575940635593208,True
720575940635593358,True
720575940635593370,True
720575940635593396,True
720575940635593908,True
720575940635594591,True
720575940635595444,True
720575940635595512,True
720575940635596212,True
720575940635596468,True
720575940635596901,True
720575940635597048,True
720575940635597431,True
720575940635598443,True
720575940635598687,True
720575940635599211,True
720575940635599551,True
720575940635599758,True
720575940635600239,True
720575940635600247,True
720575940635600632,True
720575940635602031,True
720575940635602094,True
720575940635602424,True
720575940635602783,True
720575940635602868,True
720575940635602936,True
720575940635604581,True
720575940635604984,True
720575940635605172,True
720575940635606629,True
720575940635606639,True
720575940635606885,True
720575940635607135,True
720575940635607220,True
720575940635607408,True
720575940635607438,True
720575940635608312,True
720575940635608756,True
720575940635609012,True
720575940635610548,True
720575940635611060,True
720575940635611316,True
720575940635613358,True
720575940635614315,True
720575940635614942,True
720575940635615156,True
720575940635615339,True
720575940635616436,True
720575940635616619,True
720575940635617204,True
720575940635617391,True
720575940635618734,True
720575940635618793,True
720575940635618923,True
720575940635619947,True
720575940635620203,True
720575940635620447,True
720575940635620709,True
720575940635622377,True
720575940635622580,True
720575940635623348,True
720575940635624184,True
720575940635624696,True
720575940635625652,True
720575940635625829,True
720575940635625835,True
720575940635626488,True
720575940635627444,True
720575940635627627,True
720575940635628516,True
720575940635628686,True
720575940635628766,True
720575940635629163,True
720575940635629236,True
720575940635629748,True
720575940635630308,True
720575940635630584,True
720575940635630703,True
720575940635630772,True
720575940635630989,True
720575940635631211,True
720575940635631991,True
720575940635632052,True
720575940635632105,True
720575940635632888,True
720575940635633271,True
720575940635633588,True
720575940635633771,True
720575940635634021,True
720575940635634356,True
720575940635634533,True
720575940635634680,True
720575940635635374,True
720575940635635380,True
720575940635635823,True
720575940635635892,True
720575940635635960,True
720575940635636075,True
720575940635636404,True
720575940635636472,True
720575940635636837,True
720575940635637422,True
720575940635637428,True
720575940635638008,True
720575940635639544,True
720575940635640312,True
720575940635640671,True
720575940635640974,True
720575940635641012,True
720575940635641189,True
720575940635641695,True
720575940635641951,True
720575940635642725,True
720575940635643248,True
720575940635643384,True
720575940635643499,True
720575940635644783,True
720575940635645279,True
720575940635645432,True
720575940635645944,True
720575940635646583,True
720575940635647630,True
720575940635648248,True
720575940635648367,True
720575940635648375,True
720575940635648760,True
720575940635649016,True
720575940635650276,True
720575940635651184,True
720575940635651508,True
720575940635651941,True
720575940635652709,True
720575940635652782,True
720575940635653112,True
720575940635653727,True
720575940635653812,True
720575940635653880,True
720575940635654062,True
720575940635654580,True
720575940635655657,True
720575940635655672,True
720575940635656670,True
720575940635658420,True
720575940635658676,True
720575940635659000,True
720575940635659188,True
720575940635659359,True
720575940635659486,True
720575940635659748,True
720575940635660280,True
720575940635660399,True
720575940635661048,True
720575940635661419,True
720575940635662328,True
720575940635662510,True
720575940635663467,True
720575940635663472,True
720575940635663723,True
720575940635663979,True
720575940635664046,True
720575940635664491,True
720575940635664747,True
720575940635665259,True
720575940635665844,True
720575940635666031,True
720575940635666356,True
720575940635666409,True
720575940635667630,True
720575940635667636,True
720575940635667813,True
720575940635668592,True
720575940635668622,True
720575940635668843,True
720575940635669355,True
720575940635669428,True
720575940635669611,True
720575940635670128,True
720575940635670135,True
720575940635671032,True
720575940635671135,True
720575940635671220,True
720575940635671470,True
720575940635671800,True
720575940635672500,True
720575940635672677,True
720575940635673592,True
720575940635673951,True
720575940635674292,True
720575940635674601,True
720575940635674872,True
720575940635675102,True
720575940635675767,True
720575940635677176,True
720575940635677364,True
720575940635677668,True
720575940635678638,True
720575940635678942,True
720575940635679327,True
720575940635679863,True
720575940635680363,True
720575940635681198,True
720575940635681460,True
720575940635681887,True
720575940635681966,True
720575940635682159,True
720575940635682655,True
720575940635682808,True
720575940635683695,True
720575940635683726,True
720575940635684276,True
720575940635684526,True
720575940635684715,True
720575940635685880,True
720575940635686136,True
720575940635686239,True
720575940635686251,True
720575940635686763,True
720575940635687019,True
720575940635687860,True
720575940635688078,True
720575940635688169,True
720575940635688628,True
720575940635688816,True
720575940635688846,True
720575940635689055,True
720575940635689829,True
720575940635690335,True
720575940635690351,True
720575940635690670,True
720575940635690718,True
720575940635691000,True
720575940635691700,True
720575940635692024,True
720575940635692536,True
720575940635692792,True
720575940635692919,True
720575940635693033,True
720575940635693151,True
720575940635693816,True
720575940635693919,True
720575940635694328,True
720575940635694703,True
720575940635694772,True
720575940635695022,True
720575940635695096,True
720575940635695199,True
720575940635695864,True
720575940635696046,True
720575940635696052,True
720575940635696120,True
720575940635697380,True
720575940635697765,True
720575940635698795,True
720575940635698936,True
720575940635699448,True
720575940635699807,True
720575940635699892,True
720575940635700335,True
720575940635701087,True
720575940635701103,True
720575940635701172,True
720575940635701496,True
720575940635702111,True
720575940635702520,True
720575940635702629,True
720575940635703262,True
720575940635703476,True
720575940635703544,True
720575940635703988,True
720575940635704568,True
720575940635705080,True
720575940635705963,True
720575940635706219,True
720575940635706548,True
720575940635706872,True
720575940635707243,True
720575940635707534,True
720575940635708267,True
720575940635709040,True
720575940635709295,True
720575940635709541,True
720575940635709551,True
720575940635710575,True
720575940635711595,True
720575940635712119,True
720575940635712351,True
720575940635712948,True
720575940635713375,True
720575940635713631,True
720575940635714228,True
720575940635714296,True
720575940635714399,True
720575940635714990,True
720575940635714996,True
720575940635715064,True
720575940635715252,True
720575940635715320,True
720575940635715508,True
720575940635715647,True
720575940635715947,True
720575940635716020,True
720575940635716191,True
720575940635716203,True
720575940635716459,True
720575940635716703,True
720575940635716715,True
720575940635717743,True
720575940635718255,True
720575940635718751,True
720575940635718904,True
720575940635719023,True
720575940635720031,True
720575940635722335,True
720575940635722591,True
720575940635722597,True
720575940635723662,True
720575940635723871,True
720575940635723887,True
720575940635724980,True
720575940635725936,True
720575940635726431,True
720575940635727711,True
720575940635727735,True
720575940635727796,True
720575940635727864,True
720575940635728479,True
720575940635728747,True
720575940635728820,True
720575940635729271,True
720575940635729332,True
720575940635730527,True
720575940635731063,True
720575940635731957,True
720575940635732855,True
720575940635732916,True
720575940635733093,True
720575940635733172,True
720575940635733615,True
720575940635733726,True
720575940635735407,True
720575940635735671,True
720575940635735903,True
720575940635736183,True
720575940635736671,True
720575940635736687,True
720575940635736943,True
720575940635737012,True
720575940635737200,True
720575940635737336,True
720575940635738104,True
720575940635739237,True
720575940635739504,True
720575940635739743,True
720575940635739755,True
720575940635739999,True
720575940635740016,True
720575940635741432,True
720575940635741535,True
720575940635741688,True
720575940635741808,True
720575940635742063,True
720575940635743156,True
720575940635743343,True
720575940635743924,True
720575940635744623,True
720575940635744863,True
720575940635744879,True
720575940635745252,True
720575940635745643,True
720575940635745648,True
720575940635745855,True
720575940635745887,True
720575940635746923,True
720575940635747064,True
720575940635747167,True
720575940635747214,True
720575940635747423,True
720575940635748020,True
720575940635748344,True
720575940635748703,True
720575940635749227,True
720575940635749300,True
720575940635749368,True
720575940635749624,True
720575940635749743,True
720575940635749751,True
720575940635750512,True
720575940635750836,True
720575940635751269,True
720575940635752110,True
720575940635753071,True
720575940635754091,True
720575940635754603,True
720575940635754853,True
720575940635755438,True
720575940635755768,True
720575940635755956,True
720575940635756407,True
720575940635757168,True
720575940635757424,True
720575940635757560,True
720575940635757919,True
720575940635757936,True
720575940635758072,True
720575940635758222,True
720575940635759796,True
720575940635760308,True
720575940635760350,True
720575940635760495,True
720575940635760632,True
720575940635761076,True
720575940635761144,True
720575940635761332,True
720575940635762027,True
720575940635762094,True
720575940635764404,True
720575940635764728,True
720575940635765496,True
720575940635766896,True
720575940635767524,True
720575940635767642,True
720575940635768056,True
720575940635768159,True
720575940635768175,True
720575940635768895,True
720575940635769707,True
720575940635769719,True
720575940635770036,True
720575940635770975,True
720575940635771316,True
720575940635771504,True
720575940635771828,True
720575940635772340,True
720575940635772527,True
720575940635773432,True
720575940635774071,True
720575940635774327,True
720575940635776101,True
720575940635776248,True
720575940635776760,True
720575940635776875,True
720575940635777016,True
720575940635777387,True
720575940635777893,True
720575940635778667,True
720575940635779252,True
720575940635779959,True
720575940635781684,True
720575940635781744,True
720575940635781812,True
720575940635781999,True
720575940635784560,True
720575940635785583,True
720575940635786217,True
720575940635787512,True
720575940635788143,True
720575940635788607,True
720575940635788656,True
720575940635789236,True
720575940635789423,True
720575940635789431,True
720575940635789560,True
720575940635789620,True
720575940635789925,True
720575940635789935,True
720575940635789943,True
720575940635790644,True
720575940635790840,True
720575940635791096,True
720575940635791167,True
720575940635794424,True
720575940635795166,True
720575940635795567,True
720575940635795823,True
720575940635796148,True
720575940635797134,True
720575940635798008,True
720575940635798384,True
720575940635799476,True
720575940635800431,True
720575940635801268,True
720575940635801566,True
720575940635802036,True
720575940635802223,True
720575940635802231,True
720575940635802991,True
720575940635803822,True
720575940635803876,True
720575940635804468,True
720575940635804852,True
720575940635806638,True
720575940635806772,True
720575940635807087,True
720575940635807595,True
720575940635808367,True
720575940635808623,True
720575940635808875,True
720575940635809387,True
720575940635811184,True
720575940635814372,True
720575940635814512,True
720575940635815019,True
720575940635815275,True
720575940635815287,True
720575940635816304,True
720575940635816926,True
720575940635817464,True
720575940635817579,True
720575940635818091,True
720575940635819256,True
720575940635819376,True
720575940635821236,True
720575940635821454,True
720575940635821801,True
720575940635822437,True
720575940635823096,True
720575940635824503,True
720575940635824751,True
720575940635825144,True
720575940635825527,True
720575940635826356,True
720575940635826539,True
720575940635827051,True
720575940635829611,True
720575940635831415,True
720575940635831438,True
720575940635831544,True
720575940635831664,True
720575940635832421,True
720575940635834219,True
720575940635835566,True
720575940635835967,True
720575940635836382,True
720575940635837029,True
720575940635837786,True
720575940635837797,True
720575940635838565,True
720575940635838606,True
720575940635839077,True
720575940635839668,True
720575940635839845,True
720575940635840233,True
720575940635841143,True
720575940635841399,True
720575940635841637,True
720575940635841643,True
720575940635842990,True
720575940635844276,True
720575940635845483,True
720575940635847231,True
720575940635847269,True
720575940635848559,True
720575940635848696,True
720575940635848884,True
720575940635849908,True
720575940635850206,True
720575940635850414,True
720575940635850488,True
720575940635850608,True
720575940635850864,True
720575940635851828,True
720575940635851956,True
720575940635852766,True
720575940635852901,True
720575940635853675,True
720575940635853796,True
720575940635853931,True
720575940635854949,True
720575940635855534,True
720575940635855723,True
720575940635856229,True
720575940635857007,True
720575940635857588,True
720575940635858544,True
720575940635859056,True
720575940635859813,True
720575940635860058,True
720575940635860087,True
720575940635862264,True
720575940635863032,True
720575940635863147,True
720575940635863214,True
720575940635863288,True
720575940635863407,True
720575940635864171,True
720575940635864176,True
720575940635865189,True
720575940635865195,True
720575940635865262,True
720575940635865572,True
720575940635865963,True
720575940635866036,True
720575940635867054,True
720575940635867248,True
720575940635867534,True
720575940635868596,True
720575940635869285,True
720575940635869303,True
720575940635869541,True
720575940635870576,True
720575940635870772,True
720575940635870831,True
720575940635871460,True
720575940635872101,True
720575940635872879,True
720575940635873131,True
720575940635873502,True
720575940635873904,True
720575940635874190,True
720575940635875038,True
720575940635875435,True
720575940635876207,True
720575940635876494,True
720575940635877044,True
720575940635877353,True
720575940635878136,True
720575940635879604,True
720575940635880414,True
720575940635881208,True
720575940635881579,True
720575940635881829,True
720575940635881835,True
720575940635881908,True
720575940635883119,True
720575940635883327,True
720575940635883748,True
720575940635884143,True
720575940635884645,True
720575940635884911,True
720575940635885163,True
720575940635885419,True
720575940635885931,True
720575940635886057,True
720575940635886682,True
720575940635886955,True
720575940635887028,True
720575940635887246,True
720575940635887467,True
720575940635887593,True
720575940635887727,True
720575940635887984,True
720575940635888180,True
720575940635889015,True
720575940635889076,True
720575940635889259,True
720575940635889515,True
720575940635889844,True
720575940635890612,True
720575940635890807,True
720575940635890936,True
720575940635891546,True
720575940635891802,True
720575940635892201,True
720575940635893867,True
720575940635893879,True
720575940635894158,True
720575940635895438,True
720575940635895694,True
720575940635895774,True
720575940635896176,True
720575940635896244,True
720575940635897451,True
720575940635898036,True
720575940635898475,True
720575940635898616,True
720575940635899566,True
720575940635899625,True
720575940635899640,True
720575940635899896,True
720575940635900267,True
720575940635900340,True
720575940635900773,True
720575940635901018,True
720575940635901035,True
720575940635901274,True
720575940635903118,True
720575940635903204,True
720575940635904363,True
720575940635904879,True
720575940635904942,True
720575940635905647,True
720575940635905764,True
720575940635905893,True
720575940635906160,True
720575940635906958,True
720575940635907179,True
720575940635907447,True
720575940635907947,True
720575940635908580,True
720575940635909227,True
720575940635909739,True
720575940635911023,True
720575940635911396,True
720575940635911416,True
720575940635913071,True
720575940635913279,True
720575940635913840,True
720575940635914559,True
720575940635914603,True
720575940635916139,True
720575940635916942,True
720575940635917163,True
720575940635917236,True
720575940635917935,True
720575940635917966,True
720575940635918004,True
720575940635918955,True
720575940635919471,True
720575940635919502,True
720575940635919723,True
720575940635919979,True
720575940635920751,True
720575940635920814,True
720575940635920820,True
720575940635922612,True
720575940635922862,True
720575940635923563,True
720575940635923819,True
720575940635924190,True
720575940635925615,True
720575940635925867,True
720575940635926008,True
720575940635926264,True
720575940635926335,True
720575940635927151,True
720575940635928171,True
720575940635928176,True
720575940635928939,True
720575940635930231,True
720575940635930987,True
720575940635931243,True
720575940635931755,True
720575940635931994,True
720575940635932272,True
720575940635932590,True
720575940635933688,True
720575940635934456,True
720575940635935087,True
720575940635935343,True
720575940635936180,True
720575940635936613,True
720575940635937678,True
720575940635938160,True
720575940635938661,True
720575940635939213,True
720575940635939470,True
720575940635939832,True
720575940635941624,True
720575940635942507,True
720575940635943536,True
720575940635944303,True
720575940635944811,True
720575940635946091,True
720575940635946095,True
720575940635947000,True
720575940635947188,True
720575940635947375,True
720575940635947438,True
720575940635947700,True
720575940635947895,True
720575940635948143,True
720575940635948651,True
720575940635948718,True
720575940635949236,True
720575940635950426,True
720575940635950584,True
720575940635951471,True
720575940635951727,True
720575940635952782,True
720575940635953038,True
720575940635954100,True
720575940635954318,True
720575940635954424,True
720575940635955007,True
720575940635955630,True
720575940635955892,True
720575940635957367,True
720575940635957872,True
720575940635958383,True
720575940635958639,True
720575940635958895,True
720575940635959151,True
720575940635959159,True
720575940635959919,True
720575940635960183,True
720575940635960292,True
720575940635960462,True
720575940635960542,True
720575940635960943,True
720575940635961200,True
720575940635961336,True
720575940635961711,True
720575940635962223,True
720575940635962254,True
720575940635962735,True
720575940635963054,True
720575940635963060,True
720575940635963503,True
720575940635964271,True
720575940635964302,True
720575940635967118,True
720575940635967204,True
720575940635967374,True
720575940635967886,True
720575940635968319,True
720575940635968398,True
720575940635968745,True
720575940635968942,True
720575940635969399,True
720575940635969460,True
720575940635969758,True
720575940635970159,True
720575940635970190,True
720575940635970446,True
720575940635970782,True
720575940635973044,True
720575940635973743,True
720575940635973812,True
720575940635973989,True
720575940635974263,True
720575940635976628,True
720575940635976884,True
720575940635977071,True
720575940635977306,True
720575940635977396,True
720575940635978126,True
720575940635978638,True
720575940635978926,True
720575940635979000,True
720575940635980890,True
720575940635981167,True
720575940635981560,True
720575940635981742,True
720575940635981816,True
720575940635983727,True
720575940635984239,True
720575940635985263,True
720575940635986522,True
720575940635986807,True
720575940635987124,True
720575940635987886,True
720575940635988398,True
720575940635988984,True
720575940635989349,True
720575940635989390,True
720575940635989428,True
720575940635990640,True
720575940635990776,True
720575940635990896,True
720575940635992500,True
720575940635992718,True
720575940635993592,True
720575940635994223,True
720575940635994735,True
720575940635994872,True
720575940635995247,True
720575940635995614,True
720575940635995767,True
720575940635996015,True
720575940635996023,True
720575940635998063,True
720575940635999918,True
720575940636000631,True
720575940636001166,True
720575940636002679,True
720575940636003576,True
720575940636004088,True
720575940636004215,True
720575940636004836,True
720575940636004975,True
720575940636006000,True
720575940636008366,True
720575940636008559,True
720575940636009847,True
720575940636009950,True
720575940636010488,True
720575940636011127,True
720575940636011256,True
720575940636013790,True
720575940636013966,True
720575940636014181,True
720575940636016239,True
720575940636016751,True
720575940636017527,True
720575940636017588,True
720575940636018936,True
720575940636019124,True
720575940636019636,True
720575940636020855,True
720575940636022008,True
720575940636022196,True
720575940636022903,True
720575940636023159,True
720575940636023438,True
720575940636023544,True
720575940636024056,True
720575940636024175,True
720575940636024183,True
720575940636024687,True
720575940636026089,True
720575940636028261,True
720575940636028664,True
720575940636029503,True
720575940636029662,True
720575940636029807,True
720575940636030185,True
720575940636030575,True
720575940636030832,True
720575940636031087,True
720575940636031333,True
720575940636031578,True
720575940636033001,True
720575940636033655,True
720575940636034296,True
720575940636034661,True
720575940636035173,True
720575940636036526,True
720575940636036532,True
720575940636037006,True
720575940636037604,True
720575940636038574,True
720575940636040696,True
720575940636040952,True
720575940636041652,True
720575940636041902,True
720575940636042164,True
720575940636042420,True
720575940636042607,True
720575940636043127,True
720575940636043887,True
720575940636044143,True
720575940636044912,True
720575940636045175,True
